111	0	Ecole Normale Super Lyon
112	0	Ecole Normale Super Lyon
112	0	UMR 5672 CNRS
112	0	Dept Phys
113	0	Univ Technol Troyes
113	0	CNRS
113	0	FRE 2848
113	0	Lab ICD M2S
113	1	Ecole Normale Super Lyon
113	1	Phys Lab
113	1	CNRS
113	1	UMR 5672
114	0	Ecole Normale Super Lyon
114	0	Phys Lab
114	0	CNRS
114	0	UMR 5672
114	1	Univ Lyon 1
114	1	Physiol Lab
114	1	Fac Med Lyon Grange Blanche
114	2	Hop Neurol & Neurochirurg P Wertheimer
114	2	Grp Hosp Est
114	2	Serv Anesthesie Reanimat
114	2	Hosp Civils Lyon
114	3	Fac Med Angers
114	3	Lab Physiol Angers
114	3	CNRS
114	3	UMR 6188
115	0	Ecole Normale Super Lyon
115	0	Dept Phys
115	0	CNRS
115	0	UMR 5672
115	1	Ecole Normale Super Lyon
115	1	Lab Informat & Parallelisme
115	1	CNRS INRIA
115	1	UMR 5668
115	2	Earth & Space Res
117	0	Ecole Normale Super Lyon
117	0	Dept Phys
117	0	CNRS
117	0	UMR 5672
118	0	Univ Lyon
118	0	Ecole Normale Super Lyon
118	0	Phys Lab
118	0	CNRS
118	0	UMR 5672
119	0	Univ Lyon
119	0	Ecole Normale Super Lyon
119	0	Phys Lab
119	0	UMR CNRS 5672
119	1	E China Normal Univ
119	1	Coll Informat Sci & Technol
120	0	Ecole Normale Super Lyon
120	0	CNRS
120	0	UMR 5672
120	0	Phys Lab
121	0	Ecole Normale Super Lyon
121	1	Univ Lyon
121	1	Phys Lab
121	1	CNRS
121	1	UMR 5672
122	0	Univ Technol Troyes
122	0	Inst Charles Delaunay
122	0	FRE CNRS 2848
123	0	Univ Nice Sophia Antipolis
123	0	Observ Cote Azur
123	0	Lab Fizeau
123	0	UMR CNRS 6525
124	0	Ecole Normale Super Lyon
124	0	Phys Lab
125	0	Lund Univ
125	0	Ctr Math Sci
125	1	Univ Eastern Finland
125	1	Dept Comp Sci & Stat
125	1	Speech & Image Proc Unit
125	2	Ecole Normale Super Lyon
125	2	CNRS
125	2	UMR 5672
125	2	Phys Lab
126	0	Univ Lyon
126	0	Phys Lab
126	0	CNRS
126	0	Ecole Normale Super Lyon
126	0	UMR 5672
127	0	Univ Lyon
127	0	CNRS
127	0	Dept Phys
127	0	Ecole Normale Super Lyon
127	0	UMR 5672
128	0	Ecole Normale Super Lyon
128	0	CNRS
128	0	UMR 5672
128	0	Dept Phys
128	1	Univ Technol Troyes
128	1	Inst Charles Delaunay
128	2	Univ Nice Sophia Antipolis
128	2	Observ Cote Azur
128	2	CNRS
128	2	Lab FIZEAU
128	2	UMR 6525
129	0	Univ Napoli Parthenope
129	0	Dept Technol
129	1	Ecole Normale Super Lyon
129	1	Dept Phys
129	1	CNRS
129	1	UMR 5672
129	2	Bilkent Univ
129	2	Dept Elect Engn
129	3	Queens Univ
129	3	Dept Math & Stat
129	3	Kingston
130	0	Ecole Normale Super Lyon
130	0	Phys Lab
130	0	UMR 5672 CNRS
130	1	Univ Nice Sophia Antipolis
130	1	Observatoire Cote Azur
130	2	CNRS
130	2	UMR 5216
130	2	GIPSA lab
130	3	Univ Technol
131	0	Ecole Normale Super Lyon
131	0	Phys Lab
131	0	CNRS
131	0	UMR 5672
133	0	Univ Lyon
133	0	Ecole Normale Super Lyon
133	0	CNRS
133	0	Phys Lab
133	0	UMR 5672
133	1	Univ Lyon
133	1	INSA Lyon
133	1	CNRS
133	1	LIRIS
133	1	CNRS
133	1	UMR 5205
133	2	Univ Lyon
133	2	Ecole Normale Super Lyon
133	2	Inst Syst Complexes
133	2	IXXI
133	3	Univ Lyon
133	3	Ecole Normale Super Lyon
133	3	Inst Syst Complexes
133	3	LIP
133	3	CNRS
133	3	INRIA
133	3	UMR 5668
134	0	Swiss Fed Inst Technol
134	0	Nanophoton & Metrol Lab
134	1	Ecole Normale Super Lyon
134	1	Phys Lab
134	1	UMR CNRS 5672
135	0	Univ Zaragoza
135	0	IIS Aragon
135	0	Aragon Inst Engn Res I3A
135	0	Commun Technol Grp GTC
135	1	Politecn Milan
135	1	Dept Bioengn
135	2	Ecole Normale Super Lyon
135	2	UMR CNRS 5672
135	2	Dept Phys
136	0	LUNAM Univ
136	0	IREENA
136	0	CRTT
136	1	Univ Paris Diderot
136	1	CNRS IN2P3
136	1	CEA Irfu
136	1	Lab AstroParticule & Cosmol
136	1	ADAMIS Team
136	2	Ecole Normale Super Lyon
136	2	Dept Phys
136	2	UMR CNRS 5672
137	0	CNET
142	0	TELECOM PARIS
142	0	ENST
142	0	DEPT SIG
143	0	CNET
143	0	Dept Res Speech Commun
143	1	Ecole Natl Super Telecommun
143	1	Signal & Image Proc Dept
143	2	Ecole Natl Super Telecommun
143	2	CNRS
143	2	URA 820
143	3	Ecole Natl Super Telecommun
143	3	Dept Commun
144	0	Ecole Natl Super Telecommun
144	0	Dept Traitement Signal & Image
145	0	ENST
146	0	GET Telecom Paris ENST
146	0	Dept ComElec
146	0	ParisTech Inst
147	0	Telecom ParisTech
147	0	Inst Telecom
147	0	CNRS
147	0	LTCI
151	0	UNIV NICE SOPHIA ANTIPOLIS
151	0	MESR
151	0	CNRS
151	0	ISIS
151	0	PRC
151	0	GDR
152	0	Univ Nice
152	0	I3S Lab
152	0	CNRS UPRES A 6070
153	0	Univ Nice
153	0	CNRS
153	0	UPRES A 6070
153	0	I3S Lab
154	0	Univ Nancy 1
154	0	CNRS
154	0	CRAN UPRESA 7039
154	1	Univ Nice
154	1	CNRS
154	1	I3S UPRESA 6070
154	2	Univ Nice
155	0	I3S Lab
155	0	UPRES A 6070
156	0	CNES
157	0	I3S Lab
158	0	Univ Nice
158	0	CNRS UPRES A6070
158	0	I3S Lab
160	0	Univ Nice Sophia Antipolis
160	0	CNRS
160	0	UPRESA 6070
160	0	I3S Lab
161	0	Univ Nice Sophia Antipolis
161	0	CNRS
161	0	UPRESA 6070
161	0	I3S Lab
162	0	Univ Nice Sophia Antipolis
162	0	Lab I3S
162	0	CNRS
162	0	UPRESA 6070
163	0	Identive Corp
163	1	Univ Nice
164	0	I3S Lab
164	0	UPRESA 6070
165	0	Univ Nice
165	0	Lab 13S
165	0	CNRS UPRESA 6070
166	0	Univ Nice
166	0	UMR 6070 CNRS
167	0	UNSA
167	0	CNRS
167	0	Lab I3S
168	0	CNRS
168	0	I3S Lab
169	0	Univ Nice
169	0	CNRS
169	0	Lab I3S
170	0	Univ Nice
170	0	CNRS
170	0	I3S Lab
171	0	CNRS
171	0	Lab I3S
172	0	Univ Nice
172	0	Lab I3S
172	0	UMR 6070
172	0	CNRS
173	0	Univ Nice Sophia Antipolis
173	0	CNRS
173	0	UMR 6070
173	0	Lab 13S
175	0	UNSA
175	0	CNRS
175	0	Lab 13S
176	0	Univ Nice
176	0	Lab 13S
176	0	CNRS
177	0	I3S Lab
178	0	Univ Nice
178	0	CNRS
178	0	UMR 6070
178	0	Lab 13S
179	0	Univ Nice Sophia Antipolis
179	0	CNRS
179	0	Lab 13S
180	0	Univ Nice Sophia Antipolis
180	0	CNRS
180	0	Lab 13S
181	0	CNRS
181	0	I3S Lab
182	0	Univ Nice
182	0	CNRS
182	0	UMR 6070
182	0	Lab 13S
182	1	Univ Naples Federico II
182	1	Dipartimento Ingn Elettron & Telecomun
183	0	CNRS
183	0	13S Lab
184	0	ALCATEL Space Ind
184	1	CNRS
184	1	CRAN Lab
184	2	Univ Nancy 1
184	3	CNRS
184	3	I3S Lab
184	4	Univ Nice
185	0	Philips Res France
185	1	Univ Nice
185	1	CNRS
185	1	UMR 6070
185	1	Lab 13S
186	0	Univ Nice
186	0	Lab 13S
186	0	CNRS
187	0	Univ Nice
188	0	Univ Nice Sophia Antipolis
188	0	CNRS
188	0	UMR 6070
188	0	I3S Lab
189	0	Univ Nice
189	0	I3S Lab
189	0	UMR 6070
189	0	CNRS
190	0	Univ Nice
190	0	CNRS
190	0	Lab 13S
191	0	Univ Catholique Louvain
191	1	Univ Nice Sophia Antipolis
192	0	Univ Nice
192	0	CNRS
192	0	UMR 6070
193	0	Univ Nice Sophia Antipolis
193	0	CNRS
193	0	UMR 6070
193	0	Lab I3S
194	0	CNRS
194	0	I3S Lab
195	0	Univ Nice Sophia Antipolis
195	0	CREAT Res Grp
195	0	Lab I3S
195	0	CNRS
196	0	CNRS
196	0	Lab I3S
197	0	Univ Nice
197	0	CNRS
